#Species	Gene_1	Ext_1	Species	Gene_2	Ext_2	Weight
Scerevisiae	3802_13122	t	Scerevisiae	3803_181947	t	1
Cglabrata	3802_13113	t	Cglabrata	3803_181967	t	1
Kafricana	1230_153862	h	Kafricana	1470_221277	t	1
Ndairenensis	2038_117455	h	Ndairenensis	2039_105501	t	1
Knaganishii	2038_117452	h	Knaganishii	2039_105498	t	1
Kafricana	2038_117451	h	Kafricana	2039_105497	t	1
node_10	2038_117450	h	node_10	2039_105496	t	1
Scerevisiae	2038_117448	h	Scerevisiae	2039_105494	t	1
Cglabrata	2038_117447	h	Cglabrata	2039_105493	t	1
Kafricana	2556_228799	h	Kafricana	2558_208732	t	1
Scerevisiae	2556_228795	h	Scerevisiae	2558_208728	t	1
Knaganishii	2556_228783	h	Knaganishii	2558_208719	t	1
Ndairenensis	3235_204	h	Ndairenensis	3236_174041	t	1
Knaganishii	3235_201	h	Knaganishii	3236_174038	t	1
Kafricana	3235_200	h	Kafricana	3236_174037	t	1
node_10	3235_199	h	node_10	3236_174036	t	1
Scerevisiae	3235_197	h	Scerevisiae	3236_174034	t	1
Cglabrata	3235_196	h	Cglabrata	3236_174054	t	1
Knaganishii	3939_78010	h	Knaganishii	3940_190437	h	1
Kafricana	3939_78009	h	Kafricana	3940_190436	h	1
Scerevisiae	3939_78006	h	Scerevisiae	3940_190432	h	1
Cglabrata	3939_78005	h	Cglabrata	3940_190431	h	1
Kafricana	2924_88632	t	Kafricana	2925_48176	t	1
Cglabrata	2924_88628	t	Cglabrata	2925_48172	t	1
Knaganishii	2924_88623	t	Knaganishii	2925_48177	t	1
Scerevisiae	2924_88618	t	Scerevisiae	2925_48173	t	1
Knaganishii	797_178851	t	Knaganishii	798_226507	h	1
Cglabrata	797_178846	t	Cglabrata	798_226502	h	1
Kafricana	797_178837	t	Kafricana	798_226506	h	1
Scerevisiae	797_178832	t	Scerevisiae	798_226503	h	1
Ndairenensis	797_178824	t	Ndairenensis	798_226510	h	1
Ndairenensis	2251_27185	t	Ndairenensis	4670_19317	t	1
Ndairenensis	2315_22519	h	Ndairenensis	2316_232117	h	1
Knaganishii	2315_22516	h	Knaganishii	2316_232114	h	1
Kafricana	2315_22515	h	Kafricana	2316_232113	h	1
node_10	2315_22514	h	node_10	2316_232112	h	1
Cglabrata	2315_22511	h	Cglabrata	2316_232103	h	1
Knaganishii	1570_94394	t	Knaganishii	3340_11503	h	1
Kafricana	1570_94358	t	Kafricana	3340_11502	h	1
Ndairenensis	2143_1002	h	Ndairenensis	2826_188680	t	1
Knaganishii	2143_999	h	Knaganishii	2826_188677	t	1
Kafricana	2143_998	h	Kafricana	2826_188676	t	1
Ndairenensis	2153_85983	t	Ndairenensis	2829_72788	t	1
Knaganishii	2153_85980	t	Knaganishii	2829_72785	t	1
Kafricana	2153_85979	t	Kafricana	2829_72784	t	1
Cglabrata	766_206696	h	Cglabrata	768_45608	h	1
Ndairenensis	1835_72433	t	Ndairenensis	1838_212706	h	1
Cglabrata	79_225866	t	Cglabrata	80_159031	t	1
Scerevisiae	79_225844	t	Scerevisiae	80_159045	t	1
Kafricana	79_225830	t	Kafricana	80_159049	t	1
Knaganishii	3019_99629	h	Knaganishii	3023_49965	h	1
Cglabrata	3744_195255	h	Cglabrata	4394_199099	h	1
Knaganishii	3167_201568	h	Knaganishii	3168_173836	t	1
Scerevisiae	3167_201564	h	Scerevisiae	3168_173853	t	1
node_7	3167_201561	h	node_7	3168_173850	t	1
Scerevisiae	739_158552	t	Scerevisiae	740_152663	h	1
Ndairenensis	739_158535	t	Ndairenensis	740_152655	h	1
Knaganishii	739_158484	t	Knaganishii	740_152667	h	1
Knaganishii	2761_118883	t	Knaganishii	2763_16235	t	1
Kafricana	2761_118882	t	Kafricana	2763_16234	t	1
Ndairenensis	37_134271	t	Ndairenensis	4060_202021	h	1
Kafricana	37_134268	t	Kafricana	4060_202017	h	1
Scerevisiae	37_134264	t	Scerevisiae	4060_202014	h	1
Knaganishii	37_134260	t	Knaganishii	4060_202018	h	1
Cglabrata	37_134255	t	Cglabrata	4060_202030	h	1
Ndairenensis	5013_22992	h	Ndairenensis	5015_150201	h	1
Kafricana	5013_22989	h	Kafricana	5015_150229	h	1
Scerevisiae	5013_22978	h	Scerevisiae	5015_150215	h	1
Knaganishii	5013_22960	h	Knaganishii	5015_150230	h	1
Cglabrata	5013_22955	h	Cglabrata	5015_150225	h	1
Cglabrata	1489_141282	h	Cglabrata	2270_110012	h	1
Ndairenensis	3132_112574	t	Ndairenensis	3133_159460	h	1
Kafricana	3132_112571	t	Kafricana	3133_159456	h	1
Scerevisiae	3132_112560	t	Scerevisiae	3133_159450	h	1
Knaganishii	3132_112547	t	Knaganishii	3133_159457	h	1
Cglabrata	3132_112542	t	Cglabrata	3133_159449	h	1
Kafricana	1842_101119	t	Kafricana	2336_109587	t	1
Cglabrata	1842_101092	t	Cglabrata	2336_109570	t	1
Cglabrata	636_100281	h	Cglabrata	637_20867	h	1
Ndairenensis	636_100270	h	Ndairenensis	637_20875	h	1
Kafricana	636_100266	h	Kafricana	637_20872	h	1
Knaganishii	115_181004	h	Knaganishii	119_140804	t	1
Knaganishii	2392_86474	h	Knaganishii	2393_39802	t	1
Cglabrata	2392_86461	h	Cglabrata	2393_39796	t	1
Kafricana	2392_86450	h	Kafricana	2393_39783	t	1
Scerevisiae	2392_86446	h	Scerevisiae	2393_39797	t	1
Scerevisiae	2703_31685	t	Scerevisiae	3056_93035	t	1
Cglabrata	2703_31684	t	Cglabrata	3056_93034	t	1
Ndairenensis	2703_31675	t	Ndairenensis	3056_93053	t	1
Kafricana	2703_31672	t	Kafricana	3056_93050	t	1
Knaganishii	3386_122675	t	Knaganishii	3387_206318	h	1
Kafricana	106_151247	h	Kafricana	327_78361	h	1
Ndairenensis	106_151239	h	Ndairenensis	327_78364	h	1
Scerevisiae	2511_316	t	Scerevisiae	2512_143176	t	1
Scerevisiae	3612_189101	t	Scerevisiae	3613_193677	h	1
Ndairenensis	913_180694	h	Ndairenensis	3892_28756	h	1
Knaganishii	913_180691	h	Knaganishii	3892_28753	h	1
Kafricana	913_180690	h	Kafricana	3892_28752	h	1
node_10	913_180689	h	node_10	3892_28751	h	1
node_9	913_180688	h	node_9	3892_28750	h	1
Cglabrata	2677_207616	h	Cglabrata	2679_150829	h	1
Ndairenensis	2440_201879	t	Ndairenensis	2441_95685	t	1
Kafricana	2440_201876	t	Kafricana	2441_95682	t	1
node_9	2440_201873	t	node_9	2441_95679	t	1
Scerevisiae	2440_201872	t	Scerevisiae	2441_95678	t	1
Knaganishii	2440_201862	t	Knaganishii	2441_95671	t	1
Cglabrata	2440_201839	t	Cglabrata	2441_95666	t	1
Knaganishii	1570_94394	h	Knaganishii	1571_101741	h	1
Cglabrata	1570_94381	h	Cglabrata	1571_101768	h	1
Kafricana	1570_94358	h	Kafricana	1571_101779	h	1
Knaganishii	895_173785	t	Knaganishii	896_4755	h	1
Kafricana	895_173784	t	Kafricana	896_4754	h	1
Cglabrata	895_173771	t	Cglabrata	896_4759	h	1
Ndairenensis	895_173763	t	Ndairenensis	896_4765	h	1
Scerevisiae	895_173758	t	Scerevisiae	896_4760	h	1
Cglabrata	3142_134816	t	Cglabrata	3143_99563	h	1
Kafricana	3142_134803	t	Kafricana	3143_99583	h	1
Ndairenensis	3142_134788	t	Ndairenensis	3143_99568	h	1
Knaganishii	3142_134763	t	Knaganishii	3143_99584	h	1
Ndairenensis	1673_148831	t	Ndairenensis	3808_56632	h	1
Kafricana	1673_148814	t	Kafricana	3808_56628	h	1
Knaganishii	1673_148775	t	Knaganishii	3808_56629	h	1
Ndairenensis	1724_145896	t	Ndairenensis	2047_141597	t	1
Knaganishii	1724_145893	t	Knaganishii	2047_141594	t	1
Kafricana	1724_145892	t	Kafricana	2047_141593	t	1
node_10	1724_145891	t	node_10	2047_141592	t	1
Cglabrata	1724_145881	t	Cglabrata	2047_141589	t	1
Cglabrata	2856_200218	h	Cglabrata	2857_185037	h	1
Knaganishii	2856_200204	h	Knaganishii	2857_185083	h	1
Kafricana	2856_200203	h	Kafricana	2857_185091	h	1
Scerevisiae	2856_200199	h	Scerevisiae	2857_185078	h	1
Ndairenensis	2856_200171	h	Ndairenensis	2857_185094	h	1
Ndairenensis	3214_118341	t	Ndairenensis	4511_213990	h	1
Knaganishii	3214_118338	t	Knaganishii	4511_214013	h	1
Kafricana	3214_118337	t	Kafricana	4511_213967	h	1
Cglabrata	3214_118334	t	Cglabrata	4511_214000	h	1
Ndairenensis	2696_109887	h	Ndairenensis	2699_107383	t	1
Knaganishii	159_150618	t	Knaganishii	1374_41901	t	1
Kafricana	159_150617	t	Kafricana	1374_41900	t	1
Cglabrata	159_150613	t	Cglabrata	1374_41896	t	1
Scerevisiae	1978_218040	h	Scerevisiae	1979_53998	h	1
Cglabrata	1978_218039	h	Cglabrata	1979_53984	h	1
Ndairenensis	2469_31805	t	Ndairenensis	2470_49803	t	1
Scerevisiae	2469_31798	t	Scerevisiae	2470_49764	t	1
Cglabrata	2469_31797	t	Cglabrata	2470_49790	t	1
Kafricana	3368_87553	t	Kafricana	4252_130771	t	1
Ndairenensis	3368_87545	t	Ndairenensis	4252_130775	t	1
Ndairenensis	73_127562	t	Ndairenensis	2496_12627	t	1
Knaganishii	73_127559	t	Knaganishii	2496_12656	t	1
Scerevisiae	2396_99460	t	Scerevisiae	4962_10958	t	1
Cglabrata	2396_99459	t	Cglabrata	4962_10971	t	1
Ndairenensis	3303_97282	t	Ndairenensis	3305_104581	h	1
Knaganishii	3303_97279	t	Knaganishii	3305_104578	h	1
Kafricana	3303_97278	t	Kafricana	3305_104577	h	1
node_10	3303_97277	t	node_10	3305_104576	h	1
node_9	3303_97276	t	node_9	3305_104575	h	1
Scerevisiae	3303_97275	t	Scerevisiae	3305_104574	h	1
Ndairenensis	1690_135436	h	Ndairenensis	1692_223982	t	1
Scerevisiae	1690_135429	h	Scerevisiae	1692_223975	t	1
Cglabrata	1690_135428	h	Cglabrata	1692_223974	t	1
Ndairenensis	1318_110836	h	Ndairenensis	1319_218779	t	1
Kafricana	1318_110833	h	Kafricana	1319_218775	t	1
Scerevisiae	1318_110823	h	Scerevisiae	1319_218791	t	1
Knaganishii	1318_110802	h	Knaganishii	1319_218776	t	1
Cglabrata	1318_110797	h	Cglabrata	1319_218790	t	1
Knaganishii	3911_66352	h	Knaganishii	3912_80336	t	1
Kafricana	3911_66351	h	Kafricana	3912_80335	t	1
Cglabrata	3911_66347	h	Cglabrata	3912_80326	t	1
Ndairenensis	3911_66334	h	Ndairenensis	3912_80339	t	1
Scerevisiae	3911_66329	h	Scerevisiae	3912_80327	t	1
Cglabrata	1106_89499	t	Cglabrata	1107_123890	t	1
Ndairenensis	1106_89487	t	Ndairenensis	1107_123902	t	1
Scerevisiae	1106_89454	t	Scerevisiae	1107_123881	t	1
Kafricana	2078_150015	h	Kafricana	2079_121098	h	1
Scerevisiae	2078_150004	h	Scerevisiae	2079_121094	h	1
Knaganishii	2078_149999	h	Knaganishii	2079_121084	h	1
Ndairenensis	1908_70888	h	Ndairenensis	2018_176556	h	1
Kafricana	1908_70877	h	Kafricana	2018_176564	h	1
Knaganishii	1908_70858	h	Knaganishii	2018_176580	h	1
Kafricana	1945_171616	t	Kafricana	4398_177197	h	1
Ndairenensis	1945_171606	t	Ndairenensis	4398_177201	h	1
Cglabrata	1945_171594	t	Cglabrata	4398_177194	h	1
Knaganishii	17_111356	t	Knaganishii	18_176095	h	1
Kafricana	17_111348	t	Kafricana	18_176077	h	1
Cglabrata	17_111343	t	Cglabrata	18_176090	h	1
Ndairenensis	17_111329	t	Ndairenensis	18_176080	h	1
Scerevisiae	17_111324	t	Scerevisiae	18_176086	h	1
Kafricana	513_142182	t	Kafricana	1611_213892	t	1
Knaganishii	513_142163	t	Knaganishii	1611_213912	t	1
Ndairenensis	2615_114332	h	Ndairenensis	4817_7052	t	1
Cglabrata	2615_114324	h	Cglabrata	4817_7042	t	1
Knaganishii	3262_62241	h	Knaganishii	3263_198075	h	1
Kafricana	3262_62240	h	Kafricana	3263_198074	h	1
Scerevisiae	3262_62236	h	Scerevisiae	3263_198089	h	1
Cglabrata	3262_62235	h	Cglabrata	3263_198059	h	1
Ndairenensis	3262_62223	h	Ndairenensis	3263_198078	h	1
Ndairenensis	4519_177013	t	Ndairenensis	4520_92183	h	1
Cglabrata	4519_177008	t	Cglabrata	4520_92163	h	1
Knaganishii	4519_176993	t	Knaganishii	4520_92191	h	1
Kafricana	4519_176992	t	Kafricana	4520_92190	h	1
Scerevisiae	4519_176975	t	Scerevisiae	4520_92171	h	1
Knaganishii	1460_178444	h	Knaganishii	3109_149092	t	1
Kafricana	1460_178443	h	Kafricana	3109_149091	t	1
Ndairenensis	2387_221571	h	Ndairenensis	2388_127028	h	1
Kafricana	2387_221568	h	Kafricana	2388_127036	h	1
Scerevisiae	2387_221547	h	Scerevisiae	2388_127016	h	1
Cglabrata	2387_221546	h	Cglabrata	2388_127071	h	1
Knaganishii	2387_221533	h	Knaganishii	2388_127060	h	1
Cglabrata	3638_123569	h	Cglabrata	3640_12774	h	1
Ndairenensis	2061_67867	t	Ndairenensis	2064_45290	t	1
Kafricana	457_40275	t	Kafricana	1656_105825	h	1
Knaganishii	721_231949	t	Knaganishii	4023_215523	t	1
Kafricana	721_231948	t	Kafricana	4023_215522	t	1
Scerevisiae	128_220069	h	Scerevisiae	139_162374	h	1
Ndairenensis	128_220055	h	Ndairenensis	139_162381	h	1
Kafricana	128_220052	h	Kafricana	139_162377	h	1
Knaganishii	128_219997	h	Knaganishii	139_162378	h	1
Ndairenensis	109_124234	h	Ndairenensis	111_119475	t	1
Ndairenensis	403_159868	t	Ndairenensis	407_214824	t	1
Knaganishii	403_159859	t	Knaganishii	407_214810	t	1
Cglabrata	403_159854	t	Cglabrata	407_214813	t	1
Scerevisiae	403_159850	t	Scerevisiae	407_214814	t	1
Cglabrata	1295_172877	h	Cglabrata	2863_212765	h	1
Knaganishii	375_73813	h	Knaganishii	406_98683	t	1
Knaganishii	507_153954	h	Knaganishii	508_53107	h	1
Kafricana	507_153953	h	Kafricana	508_53106	h	1
Scerevisiae	507_153949	h	Scerevisiae	508_53102	h	1
Cglabrata	507_153948	h	Cglabrata	508_53101	h	1
Ndairenensis	1635_46526	h	Ndairenensis	1643_208004	t	1
Kafricana	1635_46523	h	Kafricana	1643_208000	t	1
Scerevisiae	1635_46519	h	Scerevisiae	1643_207997	t	1
Cglabrata	1635_46506	h	Cglabrata	1643_207996	t	1
Knaganishii	1635_46473	h	Knaganishii	1643_208001	t	1
Cglabrata	748_33553	h	Cglabrata	750_203330	t	1
Scerevisiae	2920_119709	t	Scerevisiae	2921_201399	t	1
Cglabrata	2920_119685	t	Cglabrata	2921_201398	t	1
Ndairenensis	2920_119671	t	Ndairenensis	2921_201406	t	1
Knaganishii	2920_119668	t	Knaganishii	2921_201403	t	1
Kafricana	2920_119667	t	Kafricana	2921_201402	t	1
Ndairenensis	3913_98199	t	Ndairenensis	3914_157088	t	1
Knaganishii	3913_98196	t	Knaganishii	3914_157096	t	1
Scerevisiae	3913_98192	t	Scerevisiae	3914_157083	t	1
Cglabrata	3913_98191	t	Cglabrata	3914_157082	t	1
node_8	3913_98190	t	node_8	3914_157081	t	1
Cglabrata	2404_33776	h	Cglabrata	4978_39094	t	1
Knaganishii	2404_33760	h	Knaganishii	4978_39099	t	1
Kafricana	2404_33759	h	Kafricana	4978_39068	t	1
Scerevisiae	2404_33756	h	Scerevisiae	4978_39095	t	1
Scerevisiae	2996_42828	h	Scerevisiae	3754_143324	t	1
Cglabrata	2996_42827	h	Cglabrata	3754_143323	t	1
Cglabrata	1942_59908	t	Cglabrata	4893_181492	t	1
Scerevisiae	2585_174168	t	Scerevisiae	2586_61871	h	1
Cglabrata	2585_174167	t	Cglabrata	2586_61870	h	1
Ndairenensis	2140_93303	h	Ndairenensis	2149_36584	h	1
Ndairenensis	3722_46299	h	Ndairenensis	3908_215475	t	1
Knaganishii	3722_46296	h	Knaganishii	3908_215500	t	1
Kafricana	3722_46280	h	Kafricana	3908_215487	t	1
Cglabrata	4952_117420	t	Cglabrata	4954_170225	t	1
Ndairenensis	242_229129	h	Ndairenensis	243_17490	h	1
Kafricana	242_229126	h	Kafricana	243_17509	h	1
Scerevisiae	242_229122	h	Scerevisiae	243_17504	h	1
Cglabrata	242_229121	h	Cglabrata	243_17495	h	1
Knaganishii	242_229113	h	Knaganishii	243_17500	h	1
Ndairenensis	4760_116182	h	Ndairenensis	4763_48650	h	1
Knaganishii	4760_116179	h	Knaganishii	4763_48636	h	1
Kafricana	4760_116178	h	Kafricana	4763_48647	h	1
Scerevisiae	4760_116175	h	Scerevisiae	4763_48631	h	1
Cglabrata	4760_116174	h	Cglabrata	4763_48612	h	1
Knaganishii	1263_124008	t	Knaganishii	3080_3934	h	1
Scerevisiae	54_45877	h	Scerevisiae	2506_117931	t	1
Cglabrata	54_45876	h	Cglabrata	2506_117895	t	1
Knaganishii	2685_83032	h	Knaganishii	4164_111501	t	1
Kafricana	2685_83008	h	Kafricana	4164_111500	t	1
Ndairenensis	1188_16601	h	Ndairenensis	1189_174230	t	1
Kafricana	1188_16589	h	Kafricana	1189_174227	t	1
Scerevisiae	1188_16585	h	Scerevisiae	1189_174252	t	1
Cglabrata	1188_16584	h	Cglabrata	1189_174263	t	1
Cglabrata	3122_182665	t	Cglabrata	3453_195650	t	1
Kafricana	224_23279	t	Kafricana	574_25125	h	1
Ndairenensis	224_23238	t	Ndairenensis	574_25138	h	1
Knaganishii	224_23226	t	Knaganishii	574_25126	h	1
Ndairenensis	1383_7874	t	Ndairenensis	1386_171274	t	1
Kafricana	1383_7871	t	Kafricana	1386_171296	t	1
Scerevisiae	1383_7856	t	Scerevisiae	1386_171283	t	1
Knaganishii	1383_7845	t	Knaganishii	1386_171288	t	1
Cglabrata	1383_7840	t	Cglabrata	1386_171282	t	1
Knaganishii	1459_230127	t	Knaganishii	4880_176201	t	1
Knaganishii	3112_43969	h	Knaganishii	3114_113839	h	1
Kafricana	3112_43968	h	Kafricana	3114_113812	h	1
Cglabrata	3112_43964	h	Cglabrata	3114_113807	h	1
Knaganishii	960_111063	t	Knaganishii	1138_218154	t	1
Ndairenensis	960_111031	t	Ndairenensis	1138_218157	t	1
Kafricana	960_111028	t	Kafricana	1138_218153	t	1
Ndairenensis	1366_186309	h	Ndairenensis	4813_109772	h	1
Knaganishii	1775_138840	h	Knaganishii	1786_81810	t	1
Kafricana	1775_138839	h	Kafricana	1786_81809	t	1
Scerevisiae	1775_138836	h	Scerevisiae	1786_81798	t	1
Cglabrata	4854_88300	t	Cglabrata	4855_100462	t	1
Scerevisiae	4854_88284	t	Scerevisiae	4855_100437	t	1
Ndairenensis	3211_176700	t	Ndairenensis	3212_136790	t	1
Knaganishii	3211_176697	t	Knaganishii	3212_136804	t	1
Kafricana	3211_176696	t	Kafricana	3212_136803	t	1
Scerevisiae	3211_176693	t	Scerevisiae	3212_136785	t	1
Knaganishii	2191_138039	t	Knaganishii	2585_174172	h	1
Cglabrata	2560_151759	h	Cglabrata	3667_145540	h	1
Ndairenensis	1552_174305	t	Ndairenensis	3324_90879	t	1
Cglabrata	1552_174300	t	Cglabrata	3324_90871	t	1
Kafricana	1552_174291	t	Kafricana	3324_90876	t	1
Scerevisiae	1552_174286	t	Scerevisiae	3324_90872	t	1
Scerevisiae	854_187749	t	Scerevisiae	855_55090	h	1
Ndairenensis	43_49582	h	Ndairenensis	3381_211535	t	1
Ndairenensis	1995_27036	t	Ndairenensis	4664_127198	t	1
Cglabrata	2207_26672	t	Cglabrata	2495_95812	h	1
Scerevisiae	2089_21033	h	Scerevisiae	2090_16276	t	1
Cglabrata	2089_21018	h	Cglabrata	2090_16264	t	1
Knaganishii	1819_54695	t	Knaganishii	1820_47863	h	1
Cglabrata	1819_54690	t	Cglabrata	1820_47858	h	1
Ndairenensis	1819_54682	t	Ndairenensis	1820_47866	h	1
Kafricana	1819_54679	t	Kafricana	1820_47862	h	1
Scerevisiae	1819_54675	t	Scerevisiae	1820_47859	h	1
Knaganishii	169_53410	h	Knaganishii	1381_194097	h	1
Kafricana	169_53391	h	Kafricana	1381_194070	h	1
Scerevisiae	3255_140776	t	Scerevisiae	3256_119264	h	1
Knaganishii	3255_140766	t	Knaganishii	3256_119268	h	1
Knaganishii	821_179567	t	Knaganishii	909_61418	t	1
Ndairenensis	1697_179312	h	Ndairenensis	4370_235089	t	1
Knaganishii	1697_179309	h	Knaganishii	4370_235086	t	1
Kafricana	1697_179308	h	Kafricana	4370_235085	t	1
node_10	1697_179307	h	node_10	4370_235084	t	1
Scerevisiae	1697_179305	h	Scerevisiae	4370_235078	t	1
Kafricana	1249_207185	h	Kafricana	1250_131834	t	1
Scerevisiae	1249_207182	h	Scerevisiae	1250_131838	t	1
Cglabrata	1249_207181	h	Cglabrata	1250_131837	t	1
Knaganishii	1242_147359	t	Knaganishii	3060_213451	t	1
Ndairenensis	1242_147342	t	Ndairenensis	3060_213437	t	1
Kafricana	1242_147339	t	Kafricana	3060_213450	t	1
Kafricana	1656_105824	h	Kafricana	4733_50025	t	1
Scerevisiae	678_205719	t	Scerevisiae	679_105429	t	1
Cglabrata	678_205718	t	Cglabrata	679_105469	t	1
Ndairenensis	1465_160931	h	Ndairenensis	1466_226063	h	1
Knaganishii	1465_160928	h	Knaganishii	1466_226060	h	1
Kafricana	1465_160927	h	Kafricana	1466_226059	h	1
node_10	1465_160926	h	node_10	1466_226058	h	1
node_9	1465_160925	h	node_9	1466_226057	h	1
Scerevisiae	1465_160924	h	Scerevisiae	1466_226056	h	1
Cglabrata	1465_160923	h	Cglabrata	1466_226055	h	1
node_8	1465_160922	h	node_8	1466_226054	h	1
Cglabrata	4411_156826	t	Cglabrata	4413_114596	h	1
Ndairenensis	4411_156818	t	Ndairenensis	4413_114590	h	1
Scerevisiae	4411_156813	t	Scerevisiae	4413_114583	h	1
Knaganishii	1473_142573	t	Knaganishii	1474_77042	h	1
Cglabrata	1473_142568	t	Cglabrata	1474_77029	h	1
Ndairenensis	1473_142557	t	Ndairenensis	1474_77045	h	1
Kafricana	1473_142554	t	Kafricana	1474_77041	h	1
Ndairenensis	1419_24206	h	Ndairenensis	3614_97040	h	1
Cglabrata	1419_24193	h	Cglabrata	3614_97025	h	1
Knaganishii	1419_24183	h	Knaganishii	3614_97037	h	1
Kafricana	1419_24182	h	Kafricana	3614_97036	h	1
Ndairenensis	2334_78319	h	Ndairenensis	2335_220306	h	1
Knaganishii	2334_78316	h	Knaganishii	2335_220303	h	1
Kafricana	2334_78315	h	Kafricana	2335_220302	h	1
Scerevisiae	2334_78312	h	Scerevisiae	2335_220293	h	1
Cglabrata	2334_78311	h	Cglabrata	2335_220320	h	1
Ndairenensis	2321_155466	t	Ndairenensis	3408_20912	h	1
Knaganishii	1806_69775	t	Knaganishii	2204_84852	t	1
Cglabrata	1806_69768	t	Cglabrata	2204_84840	t	1
Ndairenensis	1806_69758	t	Ndairenensis	2204_84860	t	1
Kafricana	1806_69754	t	Kafricana	2204_84847	t	1
Scerevisiae	1806_69743	t	Scerevisiae	2204_84841	t	1
Ndairenensis	3622_220929	h	Ndairenensis	3623_186639	t	1
Knaganishii	3622_220926	h	Knaganishii	3623_186636	t	1
Kafricana	3622_220925	h	Kafricana	3623_186635	t	1
Scerevisiae	3622_220922	h	Scerevisiae	3623_186610	t	1
Cglabrata	3622_220921	h	Cglabrata	3623_186621	t	1
Knaganishii	48_16123	h	Knaganishii	49_94869	h	1
Kafricana	48_16122	h	Kafricana	49_94868	h	1
Ndairenensis	48_16108	h	Ndairenensis	49_94872	h	1
Ndairenensis	3333_88593	t	Ndairenensis	3334_146080	t	1
Knaganishii	3333_88590	t	Knaganishii	3334_146056	t	1
Kafricana	3333_88589	t	Kafricana	3334_146077	t	1
node_9	3333_88587	t	node_9	3334_146074	t	1
Scerevisiae	3333_88586	t	Scerevisiae	3334_146051	t	1
Cglabrata	3333_88585	t	Cglabrata	3334_146073	t	1
node_7	3333_88583	t	node_7	3334_146070	t	1
node_7	3333_88583	t	node_7	3334_146048	t	1
Ndairenensis	456_120270	h	Ndairenensis	1655_170556	t	1
Knaganishii	456_120267	h	Knaganishii	1655_170565	t	1
Kafricana	456_120266	h	Kafricana	1655_170564	t	1
Scerevisiae	1175_203471	t	Scerevisiae	1883_3343	t	1
Ndairenensis	384_96065	t	Ndairenensis	2858_5475	t	1
Knaganishii	3116_153277	t	Knaganishii	3117_36189	t	1
Kafricana	3116_153226	t	Kafricana	3117_36213	t	1
Ndairenensis	2952_164050	h	Ndairenensis	2953_219660	t	1
Knaganishii	2952_164047	h	Knaganishii	2953_219636	t	1
Kafricana	2952_164046	h	Kafricana	2953_219632	t	1
Scerevisiae	2952_164043	h	Scerevisiae	2953_219644	t	1
Scerevisiae	2952_164024	h	Scerevisiae	2953_219655	t	1
Ndairenensis	1062_91054	h	Ndairenensis	1065_152175	t	1
Knaganishii	1062_91040	h	Knaganishii	1065_152148	t	1
Kafricana	1062_91039	h	Kafricana	1065_152172	t	1
Ndairenensis	307_138951	h	Ndairenensis	1489_141309	t	1
Cglabrata	520_208115	t	Cglabrata	659_10826	h	1
Ndairenensis	3888_160902	h	Ndairenensis	3889_21974	h	1
Kafricana	3888_160899	h	Kafricana	3889_21970	h	1
Scerevisiae	3888_160895	h	Scerevisiae	3889_21983	h	1
Cglabrata	3888_160894	h	Cglabrata	3889_21982	h	1
Knaganishii	3888_160871	h	Knaganishii	3889_21971	h	1
Knaganishii	2679_150834	t	Knaganishii	2680_129534	h	1
Kafricana	2679_150833	t	Kafricana	2680_129533	h	1
Scerevisiae	2679_150830	t	Scerevisiae	2680_129529	h	1
Scerevisiae	2679_150822	t	Scerevisiae	2680_129517	h	1
Cglabrata	2679_150821	t	Cglabrata	2680_129516	h	1
Ndairenensis	2679_150801	t	Ndairenensis	2680_129524	h	1
Cglabrata	3303_97274	t	Cglabrata	4711_158317	h	1
Scerevisiae	467_195321	t	Scerevisiae	468_180555	t	1
Ndairenensis	1997_26568	t	Ndairenensis	4393_201953	t	1
Ndairenensis	490_36710	t	Ndairenensis	492_76573	t	1
Kafricana	490_36707	t	Kafricana	492_76566	t	1
Scerevisiae	490_36703	t	Scerevisiae	492_76583	t	1
Knaganishii	490_36689	t	Knaganishii	492_76520	t	1
Cglabrata	490_36670	t	Cglabrata	492_76547	t	1
Knaganishii	771_97769	h	Knaganishii	782_25703	t	1
Kafricana	771_97768	h	Kafricana	782_25666	t	1
Ndairenensis	3127_205143	t	Ndairenensis	3128_91823	t	1
Knaganishii	3127_205128	t	Knaganishii	3128_91820	t	1
Kafricana	3127_205127	t	Kafricana	3128_91819	t	1
Scerevisiae	3127_205123	t	Scerevisiae	3128_91816	t	1
Cglabrata	3127_205122	t	Cglabrata	3128_91815	t	1
Cglabrata	869_200429	t	Cglabrata	2941_196888	h	1
Ndairenensis	869_200421	t	Ndairenensis	2941_196896	h	1
Knaganishii	869_200418	t	Knaganishii	2941_196893	h	1
Kafricana	869_200417	t	Kafricana	2941_196892	h	1
Knaganishii	2823_99223	h	Knaganishii	2824_80745	h	1
Kafricana	2823_99222	h	Kafricana	2824_80782	h	1
Scerevisiae	2823_99218	h	Scerevisiae	2824_80790	h	1
Cglabrata	2823_99217	h	Cglabrata	2824_80789	h	1
Ndairenensis	2823_99207	h	Ndairenensis	2824_80766	h	1
Kafricana	3425_47735	h	Kafricana	3431_200377	h	1
Knaganishii	1096_80470	h	Knaganishii	1098_124150	h	1
Knaganishii	1515_4013	t	Knaganishii	1516_149472	t	1
Cglabrata	1515_4008	t	Cglabrata	1516_149515	t	1
