CAGL0A00165g CAGL0A00187g
KLLA0E14675g KLLA0E14697g
KLLA0E14697g KLLA0E14719g
KLLA0E14719g KLLA0E14741g
KLLA0E14741g KLLA0E14763g
KLLA0E14763g KLLA0E14785g
KLLA0E14785g KLLA0E14807g
KLLA0E14807g KLLA0E14829g
KLLA0E14829g KLLA0E14851g
KLLA0E14851g KLLA0E14895g
KLLA0E14895g KLLA0E14917g
KLLA0E14917g KLLA0E14939g
KLLA0E14939g KLLA0E14961g
KLLA0E14961g KLLA0E14983g
KLLA0E14983g KLLA0E15005g
KLLA0E15005g KLLA0E15027g
KLLA0E15027g KLLA0E15049g
KLLA0E15049g KLLA0E15071g
KLLA0E15071g KLLA0E15093g
KLLA0E15093g KLLA0E15115g
KLLA0E15115g KLLA0E15137g
KLLA0E15137g KLLA0E15159g
KLLA0E15159g KLLA0E15181g
KLLA0E15181g KLLA0E15203g
KLLA0E15203g KLLA0E15225g
KLLA0E15225g KLLA0E15247g
KLLA0E15247g KLLA0E15269g
KLLA0E15269g KLLA0E15291g
KLLA0E15291g Klac_YGOB_Anc_1.226
Klac_YGOB_Anc_1.226 KLLA0E15313g
KLLA0E15313g KLLA0E15335g
KLLA0E15335g KLLA0E15357g
KLLA0E15357g KLLA0E15379g
KLLA0E15379g KLLA0E15401g
KLLA0E15401g KLLA0E15423g
KLLA0E15423g KLLA0E15445g
KLLA0E15445g KLLA0E15467g
KLLA0E15467g KLLA0E15489g
KLLA0E15489g KLLA0E15511g
KLLA0E15511g KLLA0E15533g
KLLA0E15533g KLLA0E15555g
KLLA0E15555g KLLA0E15577g
KLLA0E15577g KLLA0E15599g
KLLA0E15599g KLLA0E15621g
KLLA0E15621g KLLA0E15665g
KLLA0E15665g KLLA0E15687g
KLLA0E15687g KLLA0E15709g
KLLA0E15709g KLLA0E15731g
KLLA0E15731g KLLA0E15753g
KLLA0E15753g KLLA0E15775g
KLLA0E15775g KLLA0E15797g
KLLA0E15797g KLLA0E15819g
KLLA0E15819g KLLA0E15841g
KLLA0E15841g KLLA0E15863g
KLLA0E15863g KLLA0E15885g
KLLA0E15885g KLLA0E15907g
KLLA0E15907g KLLA0E15973g
KLLA0E15973g KLLA0E15995g
KLLA0E15995g KLLA0E16017g
KLLA0E16017g KLLA0E16039g
KLLA0E16039g KLLA0E16061g
KLLA0E16061g KLLA0E16083g
KLLA0E16083g KLLA0E16105g
KLLA0E16105g KLLA0E16127g
KLLA0E16127g KLLA0E16149g
KLLA0E16149g KLLA0E16171g
KLLA0E16171g KLLA0E16193g
KLLA0E16193g KLLA0E16215g
KLLA0E16215g KLLA0E16237g
KLLA0E16237g KLLA0E16259g
KLLA0E16259g KLLA0E16281g
KLLA0E16281g KLLA0E16303g
KLLA0E16303g KLLA0E16325g
KLLA0E16325g KLLA0E16347g
KLLA0E16347g KLLA0E16369g
KLLA0E16369g KLLA0E16391g
KLLA0E16391g KLLA0E16413g
KLLA0E16413g KLLA0E16435g
KLLA0E16435g KLLA0E16457g
KLLA0E16457g Klac_YGOB_Anc_5.131
Klac_YGOB_Anc_5.131 KLLA0E16501g overlap
KLLA0E16501g KLLA0E16523g
KLLA0E16523g KLLA0E16545g
KLLA0E16545g KLLA0E16567g
KLLA0E16567g KLLA0E16589g
KLLA0E16589g KLLA0E16611g
KLLA0E16611g KLLA0E16633g
KLLA0E16633g KLLA0E16655g
KLLA0E16655g KLLA0E16677g
KLLA0E16677g KLLA0E16699g
KLLA0E16699g KLLA0E16721g
KLLA0E16721g KLLA0E16743g
KLLA0E16743g KLLA0E16765g
KLLA0E16765g KLLA0E16787g
KLLA0E16787g KLLA0E16831g
KLLA0E16831g KLLA0E16853g
KLLA0E16853g KLLA0E16875g
KLLA0E16875g KLLA0E16897g
KLLA0E16897g KLLA0E16919g
KLLA0E16919g KLLA0E16941g
KLLA0E16941g KLLA0E16963g
KLLA0E16963g KLLA0E16985g
KLLA0E16985g KLLA0E17007g
KLLA0E17007g KLLA0E17029g
KLLA0E17029g KLLA0E17051g
KLLA0E17051g KLLA0E17073g
KLLA0E17073g KLLA0E17095g
KLLA0E17095g KLLA0E17117g
KLLA0E17117g KLLA0E17139g
KLLA0E17139g KLLA0E17161g
KLLA0E17161g KLLA0E17183g
KLLA0E17183g KLLA0E17205g
KLLA0E17205g KLLA0E17227g
KLLA0E17227g KLLA0E17249g
KLLA0E17249g KLLA0E17271g
KLLA0E17271g KLLA0E17293g
KLLA0E17293g KLLA0E17315g
KLLA0E17315g KLLA0E17337g
KLLA0E17337g KLLA0E17359g
KLLA0E17359g KLLA0E17381g
KLLA0E17381g KLLA0E17403g
KLLA0E17403g KLLA0E17425g
KLLA0E17425g KLLA0E17447g
KLLA0E17447g KLLA0E17469g
KLLA0E17469g KLLA0E17491g
KLLA0E17491g KLLA0E17513g
KLLA0E17513g KLLA0E17535g
KLLA0E17535g KLLA0E17557g
KLLA0E17557g KLLA0E17579g
KLLA0E17579g KLLA0E17601g
KLLA0E17601g KLLA0E17623g
KLLA0E17623g KLLA0E17645g
KLLA0E17645g KLLA0E17667g
KLLA0E17667g KLLA0E17711g
KLLA0E17711g KLLA0E17733g
KLLA0E17733g KLLA0E17755g
KLLA0E17755g KLLA0E17777g
KLLA0E17777g KLLA0E17799g
KLLA0E17799g Klac_YGOB_Anc_3.128
Klac_YGOB_Anc_3.128 KLLA0E17821g
KLLA0E17821g KLLA0E17843g
KLLA0E17843g KLLA0E17865g
KLLA0E17865g KLLA0E17887g
KLLA0E17887g KLLA0E17909g
KLLA0E17909g KLLA0E17931g
KLLA0E17931g KLLA0E17953g
KLLA0E17953g KLLA0E17975g
KLLA0E17975g KLLA0E17997g
KLLA0E17997g KLLA0E18019g
KLLA0E18019g KLLA0E18041g
KLLA0E18041g KLLA0E18063g
KLLA0E18063g KLLA0E18085g overlap
KLLA0E18085g KLLA0E18107g
KLLA0E18107g KLLA0E18129g
KLLA0E18129g KLLA0E18151g
KLLA0E18151g KLLA0E18173g
KLLA0E18173g KLLA0E18195g
KLLA0E18195g KLLA0E18217g
KLLA0E18217g KLLA0E18239g
KLLA0E18239g KLLA0E18261g
KLLA0E18261g KLLA0E18283g
KLLA0E18283g KLLA0E18305g
KLLA0E18305g KLLA0E18327g
KLLA0E18327g KLLA0E18349g
KLLA0E18349g KLLA0E18371g
KLLA0E18371g KLLA0E18393g
KLLA0E18393g KLLA0E18415g
KLLA0E18415g KLLA0E18459g
KLLA0E18459g KLLA0E18481g
KLLA0E18481g KLLA0E18503g
KLLA0E18503g KLLA0E18525g
KLLA0E18525g KLLA0E18547g
KLLA0E18547g KLLA0E18569g
KLLA0E18569g KLLA0E18613g
KLLA0E18613g KLLA0E18635g
KLLA0E18635g KLLA0E18657g
KLLA0E18657g KLLA0E18679g
KLLA0E18679g KLLA0E18701g
KLLA0E18701g KLLA0E18723g
KLLA0E18723g KLLA0E18745g
KLLA0E18745g KLLA0E18767g
KLLA0E18767g KLLA0E18789g
KLLA0E18789g KLLA0E18811g
KLLA0E18811g KLLA0E18833g
KLLA0E18833g KLLA0E18855g
KLLA0E18855g KLLA0E18877g
KLLA0E18877g KLLA0E18899g
KLLA0E18899g KLLA0E18921g
KLLA0E18921g KLLA0E18943g
KLLA0E18943g KLLA0E18965g
KLLA0E18965g KLLA0E18987g
KLLA0E18987g KLLA0E19009g
KLLA0E19009g KLLA0E19031g
KLLA0E19031g KLLA0E19053g
KLLA0E19053g KLLA0E19075g
KLLA0E19075g KLLA0E19097g
KLLA0E19097g KLLA0E19119g
KLLA0E19119g KLLA0E19141g
KLLA0E19141g KLLA0E19163g
KLLA0E19163g KLLA0E19185g
KLLA0E19185g KLLA0E19207g
KLLA0E19207g Klac_YGOB_Anc_6.192
Klac_YGOB_Anc_6.192 KLLA0E19229g
KLLA0E19229g KLLA0E19251g
KLLA0E19251g KLLA0E19273g
KLLA0E19273g KLLA0E19295g
KLLA0E19295g KLLA0E19317g
KLLA0E19317g KLLA0E19339g
KLLA0E19339g KLLA0E19361g
KLLA0E19361g KLLA0E19383g
KLLA0E19383g KLLA0E19405g
KLLA0E19405g KLLA0E19427g
KLLA0E19427g KLLA0E19449g
KLLA0E19449g KLLA0E19471g
KLLA0E19471g KLLA0E19493g
KLLA0E19493g KLLA0E19515g
KLLA0E19515g KLLA0E19537g
KLLA0E19537g KLLA0E19559g
KLLA0E19559g KLLA0E19581g
KLLA0E19581g KLLA0E19603g
KLLA0E19603g KLLA0E19625g
KLLA0E19625g KLLA0E19647g
KLLA0E19647g KLLA0E19669g
KLLA0E19669g KLLA0E19691g
KLLA0E19691g KLLA0E19713g
KLLA0E19713g KLLA0E19735g
KLLA0E19735g KLLA0E19757g
KLLA0E19757g KLLA0E19779g
KLLA0E19779g KLLA0E19801g
KLLA0E19801g KLLA0E19823g
KLLA0E19823g KLLA0E19845g
KLLA0E19845g KLLA0E19867g
KLLA0E19867g KLLA0E19889g
KLLA0E19889g KLLA0E19911g
KLLA0E19911g KLLA0E19933g
KLLA0E19933g KLLA0E19955g
KLLA0E19955g KLLA0E19977g
KLLA0E19977g KLLA0E19999g
KLLA0E19999g KLLA0E20021g
KLLA0E20021g KLLA0E20043g
KLLA0E20043g KLLA0E20065g
KLLA0E20065g KLLA0E20087g
KLLA0E20087g KLLA0E20109g
KLLA0E20109g KLLA0E20131g
KLLA0E20131g KLLA0E20153g
KLLA0E20153g KLLA0E20175g
KLLA0E20175g KLLA0E20197g
KLLA0E20197g KLLA0E20219g
KLLA0E20219g KLLA0E20241g
KLLA0E20241g KLLA0E20263g
KLLA0E20263g KLLA0E20285g
KLLA0E20285g KLLA0E20307g
KLLA0E20307g KLLA0E20351g
KLLA0E20351g KLLA0E20373g
KLLA0E20373g KLLA0E20395g
KLLA0E20395g KLLA0E20417g
KLLA0E20417g KLLA0E20439g
KLLA0E20439g KLLA0E20461g
KLLA0E20461g KLLA0E20505g
KLLA0E20505g KLLA0E20527g
KLLA0E20527g KLLA0E20549g
KLLA0E20549g KLLA0E20571g
KLLA0E20571g KLLA0E20593g
KLLA0E20593g KLLA0E20615g
KLLA0E20615g KLLA0E20637g
KLLA0E20637g KLLA0E20659g
KLLA0E20659g KLLA0E20681g
KLLA0E20681g KLLA0E20703g
KLLA0E20703g KLLA0E20725g
KLLA0E20725g KLLA0E20747g
KLLA0E20747g KLLA0E20769g
KLLA0E20769g KLLA0E20791g
KLLA0E20791g KLLA0E20813g
KLLA0E20813g KLLA0E20835g
KLLA0E20835g KLLA0E20857g
KLLA0E20857g KLLA0E20879g
KLLA0E20879g KLLA0E20901g
KLLA0E20901g KLLA0E20923g
KLLA0E20923g KLLA0E20945g
KLLA0E20945g KLLA0E20967g
KLLA0E20967g KLLA0E20989g
KLLA0E20989g KLLA0E21011g
KLLA0E21011g KLLA0E21033g
KLLA0E21033g KLLA0E21055g
KLLA0E21055g KLLA0E21077g
KLLA0E21077g KLLA0E21099g
KLLA0E21099g KLLA0E21121g
KLLA0E21121g KLLA0E21143g
KLLA0E21143g KLLA0E21165g
KLLA0E21165g KLLA0E21187g
KLLA0E21187g KLLA0E21209g
KLLA0E21209g KLLA0E21231g
KLLA0E21231g KLLA0E21253g
KLLA0E21253g KLLA0E21275g
KLLA0E21275g KLLA0E21297g
KLLA0E21297g KLLA0E21319g
KLLA0E21319g KLLA0E21341g
KLLA0E21341g KLLA0E21363g
KLLA0E21363g KLLA0E21385g
KLLA0E21385g KLLA0E21407g
KLLA0E21407g KLLA0E21429g
KLLA0E21429g KLLA0E21451g
KLLA0E21451g KLLA0E21473g
KLLA0E21473g KLLA0E21495g
KLLA0E21495g KLLA0E21517g
KLLA0E21517g KLLA0E21539g
KLLA0E21539g KLLA0E21561g
KLLA0E21561g KLLA0E21583g
KLLA0E21583g KLLA0E21605g
KLLA0E21605g KLLA0E21627g
KLLA0E21627g KLLA0E21649g
KLLA0E21649g KLLA0E21671g
KLLA0E21671g KLLA0E21693g
KLLA0E21693g KLLA0E21715g
KLLA0E21715g KLLA0E21737g
KLLA0E21737g KLLA0E21759g
KLLA0E21759g KLLA0E21781g
KLLA0E21781g KLLA0E21803g
KLLA0E21803g KLLA0E21825g
KLLA0E21825g KLLA0E21847g
KLLA0E21847g KLLA0E21869g
KLLA0E21869g KLLA0E21891g
KLLA0E21891g KLLA0E21913g
KLLA0E21913g KLLA0E21935g
KLLA0E21935g KLLA0E21957g
KLLA0E21957g KLLA0E21979g
KLLA0E21979g KLLA0E22001g
KLLA0E22001g KLLA0E22023g
KLLA0E22023g KLLA0E22045g
KLLA0E22045g KLLA0E22089g
KLLA0E22089g KLLA0E22111g
KLLA0E22111g KLLA0E22133g
KLLA0E22133g KLLA0E22155g
KLLA0E22155g KLLA0E22177g
KLLA0E22177g KLLA0E22199g
KLLA0E22199g KLLA0E22243g
KLLA0E22243g KLLA0E22265g
KLLA0E22265g KLLA0E22287g
KLLA0E22287g KLLA0E22309g
KLLA0E22309g KLLA0E22331g
KLLA0E22331g KLLA0E22375g
KLLA0E22375g KLLA0E22397g
KLLA0E22397g KLLA0E22419g
KLLA0E22419g KLLA0E22441g
KLLA0E22441g KLLA0E22463g
KLLA0E22463g KLLA0E22485g
KLLA0E22485g KLLA0E22507g
KLLA0E22507g KLLA0E22529g
KLLA0E22529g KLLA0E22551g
KLLA0E22551g KLLA0E22573g
KLLA0E22573g KLLA0E22595g
KLLA0E22595g KLLA0E22617g
KLLA0E22617g KLLA0E22661g
KLLA0E22661g KLLA0E22683g
KLLA0E22683g KLLA0E22705g
KLLA0E22705g KLLA0E22727g
KLLA0E22727g KLLA0E22749g
KLLA0E22749g KLLA0E22771g
KLLA0E22771g KLLA0E22793g
KLLA0E22793g KLLA0E22859g
KLLA0E22859g KLLA0E22881g
KLLA0E22881g KLLA0E22903g
KLLA0E22903g KLLA0E22925g
KLLA0E22925g KLLA0E22947g
KLLA0E22947g Klac_YGOB_YNL146W
Klac_YGOB_YNL146W KLLA0E22969g
KLLA0E22969g KLLA0E22991g
KLLA0E22991g KLLA0E23013g
KLLA0E23013g KLLA0E23035g
KLLA0E23035g KLLA0E23057g
KLLA0E23057g KLLA0E23079g
KLLA0E23079g KLLA0E23101g
KLLA0E23101g KLLA0E23123g
KLLA0E23123g KLLA0E23145g
KLLA0E23145g KLLA0E23167g
KLLA0E23167g KLLA0E23189g
KLLA0E23189g KLLA0E23211g
KLLA0E23211g KLLA0E23233g
KLLA0E23233g KLLA0E23255g
KLLA0E23255g KLLA0E23277g
KLLA0E23277g KLLA0E23299g
KLLA0E23299g KLLA0E23321g
KLLA0E23321g KLLA0E23343g
KLLA0E23343g KLLA0E23365g
KLLA0E23365g KLLA0E23387g
KLLA0E23387g KLLA0E23409g
KLLA0E23409g KLLA0E23431g
KLLA0E23431g KLLA0E23453g
KLLA0E23453g KLLA0E23475g
KLLA0E23475g KLLA0E23497g
KLLA0E23497g KLLA0E23519g
KLLA0E23519g KLLA0E23541g
KLLA0E23541g KLLA0E23563g
KLLA0E23563g KLLA0E23585g
KLLA0E23585g KLLA0E23607g
KLLA0E23607g KLLA0E23629g
KLLA0E23629g KLLA0E23651g
KLLA0E23651g KLLA0E23673g
KLLA0E23673g KLLA0E23695g
KLLA0E23695g KLLA0E23717g
KLLA0E23717g KLLA0E23739g
KLLA0E23739g KLLA0E23761g
KLLA0E23761g KLLA0E23783g
KLLA0E23783g KLLA0E23805g
KLLA0E23805g KLLA0E23849g
KLLA0E23849g KLLA0E23871g
KLLA0E23871g KLLA0E23893g
KLLA0E23893g KLLA0E23915g
KLLA0E23915g KLLA0E23937g
KLLA0E23937g KLLA0E23959g
KLLA0E23959g KLLA0E23981g
KLLA0E23981g KLLA0E24003g
KLLA0E24003g KLLA0E24025g
KLLA0E24025g KLLA0E24047g
KLLA0E24047g KLLA0E24069g
KLLA0E24069g KLLA0E24091g
KLLA0E24091g KLLA0E24113g
KLLA0E24113g KLLA0E24135g
KLLA0E24135g KLLA0E24157g
KLLA0E24157g KLLA0E24179g
KLLA0E24179g KLLA0E24201g
KLLA0E24201g KLLA0E24223g
KLLA0E24223g KLLA0E24245g
KLLA0E24245g Klac_YGOB_Anc_8.576 overlap
Klac_YGOB_Anc_8.576 KLLA0E24267g
KLLA0E24267g KLLA0E24289g
KLLA0E24289g KLLA0E24311g
KLLA0E24311g KLLA0E24333g
KLLA0E24333g KLLA0E24355g
KLLA0E24355g KLLA0E24377g
KLLA0E24377g KLLA0E24399g
KLLA0E24399g KLLA0E24421g
KLLA0E24421g KLLA0E24443g
KLLA0E24443g KLLA0E24465g
KLLA0E24465g KLLA0E24487g
KLLA0E24487g KLLA0E24509g
KLLA0E24509g KLLA0E24531g
KLLA0E24531g KLLA0E24553g
KLLA0E24553g KLLA0E24575g
KLLA0E24575g KLLA0E24597g
KLLA0E24597g KLLA0E24619g
KLLA0E24619g KLLA0E24641g
KLLA0E24641g KLLA0E24663g
KLLA0E24663g KLLA0E24685g
KLLA0E24685g KLLA0E24707g
KLLA0E24707g KLLA0E24729g
KLLA0E24729g KLLA0E24751g
KLLA0E24751g KLLA0E24773g
KLLA0E24773g KLLA0E24795g
KLLA0E24795g KLLA0E24817g
KLLA0E24817g KLLA0E24861g
KLLA0E24861g KLLA0E24883g
KLLA0E24883g KLLA0E24905g
KLLA0E24905g KLLA0E24927g
KLLA0E24927g KLLA0E24949g
KLLA0E24949g KLLA0E24993g
KLLA0E24993g KLLA0E25015g
KLLA0E25015g KLLA0E25081g
KLLA0E25081g KLLA0E25147g
KLLA0E25147g KLLA0E25180g
KLLA0F00132g KLLA0F00154g
KLLA0F00154g KLLA0F00176g
KLLA0F00176g KLLA0F00220g
KLLA0F00220g KLLA0F00242g
KLLA0F00242g KLLA0F00264g
KLLA0F00264g KLLA0F00286g
KLLA0F00286g KLLA0F00308g
KLLA0F00308g KLLA0F00330g
KLLA0F00330g KLLA0F00352g
KLLA0F00352g KLLA0F00374g
KLLA0F00374g KLLA0F00396g
KLLA0F00396g KLLA0F00418g
KLLA0F00418g KLLA0F00440g
KLLA0F00440g KLLA0F00462g
KLLA0F00462g KLLA0F00484g
KLLA0F00484g KLLA0F00506g
KLLA0F00506g KLLA0F00528g
KLLA0F00528g KLLA0F00572g
KLLA0F00572g KLLA0F00594g
KLLA0F00594g KLLA0F00616g
KLLA0F00616g KLLA0F00638g
KLLA0F00638g KLLA0F00660g
KLLA0F00660g KLLA0F00682g
KLLA0F00682g KLLA0F00704g
KLLA0F00704g KLLA0F00726g
KLLA0F00726g KLLA0F00748g
KLLA0F00748g KLLA0F00770g
KLLA0F00770g KLLA0F00792g
KLLA0F00792g KLLA0F00814g
KLLA0F00814g KLLA0F00836g
KLLA0F00836g KLLA0F00843g
KLLA0F00843g KLLA0F00858g
KLLA0F00858g KLLA0F00880g
KLLA0F00880g KLLA0F00902g
KLLA0F00902g KLLA0F00924g
KLLA0F00924g KLLA0F00946g
KLLA0F00946g KLLA0F00968g
KLLA0F00968g KLLA0F00990g
KLLA0F00990g KLLA0F01012g
KLLA0F01012g KLLA0F01034g
KLLA0F01034g KLLA0F01056g
KLLA0F01056g KLLA0F01078g
KLLA0F01078g KLLA0F01100g
KLLA0F01100g KLLA0F01122g
KLLA0F01122g KLLA0F01144g
KLLA0F01144g KLLA0F01166g
KLLA0F01166g KLLA0F01188g
KLLA0F01188g KLLA0F01210g
KLLA0F01210g KLLA0F01232g
KLLA0F01232g KLLA0F01254g
KLLA0F01254g KLLA0F01276g
KLLA0F01276g KLLA0F01298g
KLLA0F01298g KLLA0F01320g
KLLA0F01320g KLLA0F01342g
KLLA0F01342g KLLA0F01364g
KLLA0F01364g KLLA0F01386g
KLLA0F01386g KLLA0F01408g
KLLA0F01408g KLLA0F01419g overlap
KLLA0F01419g KLLA0F01441g
KLLA0F01441g KLLA0F01463g
KLLA0F01463g KLLA0F01485g
KLLA0F01485g KLLA0F01507g
KLLA0F01507g KLLA0F01529g
KLLA0F01529g KLLA0F01551g
KLLA0F01551g KLLA0F01573g
KLLA0F01573g KLLA0F01595g
KLLA0F01595g KLLA0F01617g
KLLA0F01617g KLLA0F01639g
KLLA0F01639g KLLA0F01661g
KLLA0F01661g KLLA0F01683g
KLLA0F01683g KLLA0F01705g
KLLA0F01705g KLLA0F01727g
KLLA0F01727g KLLA0F01749g
KLLA0F01749g KLLA0F01771g
KLLA0F01771g KLLA0F01793g
KLLA0F01793g KLLA0F01815g
KLLA0F01815g KLLA0F01837g
KLLA0F01837g KLLA0F01859g
KLLA0F01859g KLLA0F01881g
KLLA0F01881g KLLA0F01903g
KLLA0F01903g KLLA0F01925g
KLLA0F01925g KLLA0F01947g
KLLA0F01947g KLLA0F01969g
KLLA0F01969g KLLA0F01991g
KLLA0F01991g KLLA0F02013g
KLLA0F02013g KLLA0F02035g
KLLA0F02035g KLLA0F02057g
KLLA0F02057g KLLA0F02079g
KLLA0F02079g KLLA0F02101g
KLLA0F02101g KLLA0F02123g
KLLA0F02123g KLLA0F02145g
KLLA0F02145g KLLA0F02167g
KLLA0F02167g KLLA0F02189g
KLLA0F02189g KLLA0F02211g
KLLA0F02211g KLLA0F02233g
KLLA0F02233g KLLA0F02255g
KLLA0F02255g KLLA0F02277g
KLLA0F02277g KLLA0F02299g
KLLA0F02299g KLLA0F02321g
KLLA0F02321g KLLA0F02343g
KLLA0F02343g KLLA0F02365g
KLLA0F02365g KLLA0F02387g
KLLA0F02387g KLLA0F02409g
KLLA0F02409g KLLA0F02431g
KLLA0F02431g KLLA0F02453g
KLLA0F02453g KLLA0F02475g
KLLA0F02475g KLLA0F02497g
KLLA0F02497g KLLA0F02519g
KLLA0F02519g KLLA0F02541g
KLLA0F02541g Klac_YGOB_Anc_7.64
Klac_YGOB_Anc_7.64 KLLA0F02596g
KLLA0F02596g KLLA0F02610g
KLLA0F02610g KLLA0F02640g
KLLA0F02640g KLLA0F02662g
KLLA0F02662g KLLA0F02684g
KLLA0F02684g KLLA0F02706g
KLLA0F02706g KLLA0F02728g
KLLA0F02728g KLLA0F02750g
KLLA0F02750g KLLA0F02772g
KLLA0F02772g KLLA0F02794g
KLLA0F02794g KLLA0F02816g
KLLA0F02816g KLLA0F02838g
KLLA0F02838g KLLA0F02860g
KLLA0F02860g KLLA0F02882g
KLLA0F02882g KLLA0F02904g
KLLA0F02904g KLLA0F02926g
KLLA0F02926g KLLA0F02948g
KLLA0F02948g KLLA0F02970g
KLLA0F02970g KLLA0F02992g
KLLA0F02992g KLLA0F03014g
KLLA0F03014g KLLA0F03036g
KLLA0F03036g KLLA0F03058g
KLLA0F03058g KLLA0F03080g
KLLA0F03080g KLLA0F03102g
KLLA0F03102g KLLA0F03124g
KLLA0F03124g KLLA0F03146g
KLLA0F03146g KLLA0F03168g
KLLA0F03168g KLLA0F03179g
KLLA0F03179g KLLA0F03190g
KLLA0F03190g KLLA0F03212g
KLLA0F03212g KLLA0F03234g
KLLA0F03234g KLLA0F03256g
KLLA0F03256g Klac_YGOB_Anc_2.241
Klac_YGOB_Anc_2.241 KLLA0F03311g
KLLA0F03311g KLLA0F03333g
KLLA0F03333g KLLA0F03355g
KLLA0F03355g KLLA0F03377g
KLLA0F03377g KLLA0F03399g
KLLA0F03399g KLLA0F03421g
KLLA0F03421g KLLA0F03443g
KLLA0F03443g KLLA0F03465g
KLLA0F03465g KLLA0F03487g
KLLA0F03487g KLLA0F03509g
KLLA0F03509g KLLA0F03531g
KLLA0F03531g KLLA0F03553g
KLLA0F03553g KLLA0F03575g
KLLA0F03575g KLLA0F03597g
KLLA0F03597g KLLA0F03619g
KLLA0F03619g KLLA0F03641g
KLLA0F03641g KLLA0F03663g
KLLA0F03663g KLLA0F03685g
KLLA0F03685g KLLA0F03707g
KLLA0F03707g KLLA0F03729g
KLLA0F03729g KLLA0F03751g
KLLA0F03751g KLLA0F03773g
KLLA0F03773g KLLA0F03795g
KLLA0F03795g KLLA0F03817g
KLLA0F03817g KLLA0F03839g
KLLA0F03839g KLLA0F03861g
KLLA0F03861g KLLA0F03883g
KLLA0F03883g KLLA0F03905g
KLLA0F03905g KLLA0F03927g
KLLA0F03927g KLLA0F03949g
KLLA0F03949g KLLA0F03971g
KLLA0F03971g KLLA0F03993g
KLLA0F03993g KLLA0F04015g
KLLA0F04015g KLLA0F04037g
KLLA0F04037g KLLA0F04059g
KLLA0F04059g KLLA0F04081g
KLLA0F04081g KLLA0F04103g
KLLA0F04103g KLLA0F04125g
KLLA0F04125g KLLA0F04169g
KLLA0F04169g KLLA0F04191g
KLLA0F04191g KLLA0F04213g
KLLA0F04213g KLLA0F04235g
KLLA0F04235g KLLA0F04257g
KLLA0F04257g KLLA0F04279g
KLLA0F04279g KLLA0F04301g
KLLA0F04301g KLLA0F04323g
KLLA0F04323g KLLA0F04345g
KLLA0F04345g KLLA0F04367g
KLLA0F04367g KLLA0F04389g
KLLA0F04389g KLLA0F04411g
KLLA0F04411g KLLA0F04433g
KLLA0F04433g KLLA0F04455g
KLLA0F04455g KLLA0F04477g
KLLA0F04477g KLLA0F04499g
KLLA0F04499g KLLA0F04521g
KLLA0F04521g KLLA0F04543g
KLLA0F04543g KLLA0F04565g
KLLA0F04565g KLLA0F04587g
KLLA0F04587g KLLA0F04609g
KLLA0F04609g KLLA0F04631g
KLLA0F04631g KLLA0F04653g
KLLA0F04653g KLLA0F04675g
KLLA0F04675g KLLA0F04697g
KLLA0F04697g Klac_YGOB_Anc_2.226
Klac_YGOB_Anc_2.226 KLLA0F04741g
KLLA0F04741g KLLA0F04774g
KLLA0F04774g KLLA0F04796g
KLLA0F04796g KLLA0F04818g
KLLA0F04818g KLLA0F04840g
KLLA0F04840g KLLA0F04862g
KLLA0F04862g KLLA0F04884g
KLLA0F04884g KLLA0F04906g
KLLA0F04906g KLLA0F04928g
KLLA0F04928g KLLA0F04950g
KLLA0F04950g KLLA0F04972g
KLLA0F04972g KLLA0F05005g
KLLA0F05005g KLLA0F05027g
KLLA0F05027g KLLA0F05049g
KLLA0F05049g KLLA0F05071g
KLLA0F05071g KLLA0F05093g
KLLA0F05093g KLLA0F05115g
KLLA0F05115g KLLA0F05137g
KLLA0F05137g KLLA0F05159g
KLLA0F05159g KLLA0F05181g
KLLA0F05181g KLLA0F05203g
KLLA0F05203g KLLA0F05225g
KLLA0F05225g KLLA0F05247g
KLLA0F05247g KLLA0F05269g
KLLA0F05269g KLLA0F05291g
KLLA0F05291g KLLA0F05313g
KLLA0F05313g KLLA0F05335g
KLLA0F05335g KLLA0F05357g
KLLA0F05357g KLLA0F05379g
KLLA0F05379g KLLA0F05401g
KLLA0F05401g Klac_YGOB_Anc_7.299
Klac_YGOB_Anc_7.299 KLLA0F05423g
KLLA0F05423g KLLA0F05445g
KLLA0F05445g KLLA0F05467g
KLLA0F05467g KLLA0F05489g
KLLA0F05489g KLLA0F05511g
KLLA0F05511g KLLA0F05555g
KLLA0F05555g KLLA0F05588g
KLLA0F05588g KLLA0F05610g
KLLA0F05610g KLLA0F05632g
KLLA0F05632g KLLA0F05654g
KLLA0F05654g KLLA0F05676g
KLLA0F05676g KLLA0F05731g
KLLA0F05731g KLLA0F05753g
KLLA0F05753g KLLA0F05775g
KLLA0F05775g KLLA0F05797g
KLLA0F05797g KLLA0F05819g
KLLA0F05819g KLLA0F05841g
KLLA0F05841g KLLA0F05896g
KLLA0F05896g KLLA0F05918g
KLLA0F05918g KLLA0F05940g
KLLA0F05940g KLLA0F05962g
KLLA0F05962g KLLA0F05984g
KLLA0F05984g KLLA0F06006g
KLLA0F06006g KLLA0F06028g
KLLA0F06028g KLLA0F06050g
KLLA0F06050g KLLA0F06061g
KLLA0F06061g KLLA0F06072g
KLLA0F06072g KLLA0F06094g
KLLA0F06094g KLLA0F06116g
KLLA0F06116g KLLA0F06138g
